_id,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
6843fa217fe66773fab33cdf,"Chips","Snacks",324,16.5,53,12,7.9,19.3,127,196,"Breakfast",283
6843fa217fe66773fab33ce0,"Butter","Dairy",329,14,78.9,46.1,2.4,48.7,476,188,"Dinner",804
6843fa217fe66773fab33ce1,"Water","Beverages",342,16.7,56.9,21.7,2.2,34,336,98,"Lunch",486
6843fa217fe66773fab33ce2,"Water","Beverages",126,35.1,27.8,13.5,7.6,1.9,117,207,"Dinner",298
6843fa217fe66773fab33ce3,"Beef Steak","Meat",173,31.4,64.1,40.9,4.6,21.9,566,62,"Lunch",726
6843fa217fe66773fab33ce4,"Chips","Snacks",450,41.8,73.4,35.8,2,4.3,788,209,"Dinner",239
6843fa217fe66773fab33ce5,"Pork Chop","Meat",232,24.6,33.3,48.2,6.6,0.4,764,121,"Snack",544
6843fa217fe66773fab33ce6,"Milkshake","Beverages",314,13.1,87.7,3.5,0.7,4.3,424,63,"Dinner",926
6843fa217fe66773fab33ce7,"Orange Juice","Beverages",375,2.4,96.5,24.3,2.2,40.7,275,112,"Dinner",234
6843fa217fe66773fab33ce8,"Beef Steak","Meat",246,22.2,92.9,32.3,4.4,4.7,706,289,"Breakfast",134
6843fa217fe66773fab33ce9,"Rice","Grains",397,10.3,61.3,25.3,0.5,6.4,305,103,"Breakfast",930
6843fa217fe66773fab33cea,"Eggs","Meat",478,21.7,83.2,13.3,6.7,10.2,596,122,"Dinner",241
6843fa217fe66773fab33ceb,"Coffee","Beverages",576,18.3,67.1,29.9,5.4,8.6,1000,89,"Lunch",844
6843fa217fe66773fab33cec,"Chips","Snacks",556,42.6,42.9,32.7,4,25.6,962,150,"Dinner",937
6843fa217fe66773fab33ced,"Chicken Breast","Meat",538,13.5,78,7.3,0.5,3.1,177,49,"Snack",522
6843fa217fe66773fab33cee,"Banana","Fruits",186,49.3,51.1,2.4,9.4,8,987,243,"Dinner",853
6843fa217fe66773fab33cef,"Banana","Fruits",172,10.5,39.4,26.4,2.8,48.1,624,96,"Breakfast",213
6843fa217fe66773fab33cf0,"Quinoa","Grains",384,5.3,94.8,10,8,45.7,341,288,"Snack",772
6843fa217fe66773fab33cf1,"Popcorn","Snacks",527,45.5,28.7,16,1.4,8.6,682,218,"Dinner",627
6843fa217fe66773fab33cf2,"Salmon","Meat",451,15,55,24.6,4.9,31.3,534,227,"Dinner",931
6843fa217fe66773fab33cf3,"Oats","Grains",376,37.9,75.2,16.7,1.8,35.6,85,238,"Lunch",764
6843fa217fe66773fab33cf4,"Cookies","Snacks",561,29.2,52.1,36.7,2.2,6.4,124,116,"Breakfast",454
6843fa217fe66773fab33cf5,"Rice","Grains",327,39.2,57.3,22.1,8.1,38.6,144,163,"Breakfast",147
6843fa217fe66773fab33cf6,"Water","Beverages",244,29,12.7,36.6,6,7.6,62,91,"Breakfast",639
6843fa217fe66773fab33cf7,"Banana","Fruits",178,8.9,90,39.1,5.2,11.1,54,37,"Dinner",780
6843fa217fe66773fab33cf8,"Milkshake","Beverages",77,19.3,43.7,20.8,2.5,46.8,162,230,"Snack",513
6843fa217fe66773fab33cf9,"Rice","Grains",595,4,58.7,42.3,7.1,38.8,740,93,"Lunch",804
6843fa217fe66773fab33cfa,"Beef Steak","Meat",541,32.2,40.8,6.2,7.8,1.7,374,254,"Breakfast",727
6843fa217fe66773fab33cfb,"Coffee","Beverages",564,49.3,93.8,20.5,6.1,13.5,868,181,"Breakfast",704
6843fa217fe66773fab33cfc,"Carrot","Vegetables",441,6.1,21,46.9,5.1,38.6,781,260,"Breakfast",693
6843fa217fe66773fab33cfd,"Orange","Fruits",311,30.2,31.7,17.2,9.3,43.6,668,140,"Breakfast",742
6843fa217fe66773fab33cfe,"Beef Steak","Meat",348,30.7,52.3,10.7,4.8,40.3,368,226,"Dinner",493
6843fa217fe66773fab33cff,"Nuts","Snacks",572,28.1,67.1,36.7,3.5,5.6,657,292,"Lunch",241
6843fa217fe66773fab33d00,"Beef Steak","Meat",226,45.3,44.2,19,7.8,12.3,270,62,"Breakfast",831
6843fa217fe66773fab33d01,"Chocolate","Snacks",574,22.2,81.6,41.9,1.3,45.3,965,95,"Breakfast",335
6843fa217fe66773fab33d02,"Carrot","Vegetables",207,38.6,7.1,49.8,1.7,9.9,50,53,"Dinner",183
6843fa217fe66773fab33d03,"Beef Steak","Meat",206,41.8,97.3,46.5,9,42.2,640,203,"Snack",624
6843fa217fe66773fab33d04,"Pork Chop","Meat",225,49.6,32.1,15.3,6.2,8.6,478,291,"Snack",147
6843fa217fe66773fab33d05,"Yogurt","Dairy",137,20.6,10.3,38.5,10,33.2,640,216,"Lunch",411
6843fa217fe66773fab33d06,"Salmon","Meat",420,36.1,89.2,18.8,1.7,31.3,340,24,"Lunch",769
6843fa217fe66773fab33d07,"Milkshake","Beverages",379,38.3,68.3,19.1,8.6,10.4,456,98,"Snack",345
6843fa217fe66773fab33d08,"Water","Beverages",213,34.3,23.3,37.7,0.9,46.2,404,62,"Breakfast",171
6843fa217fe66773fab33d09,"Strawberry","Fruits",514,26.5,19.3,44.3,3.8,10.4,182,83,"Snack",363
6843fa217fe66773fab33d0a,"Nuts","Snacks",325,3.7,58,21.1,8.6,28.4,994,79,"Snack",919
6843fa217fe66773fab33d0b,"Oats","Grains",363,14.2,26.7,23.6,3.1,48.2,270,205,"Breakfast",126
6843fa217fe66773fab33d0c,"Orange","Fruits",473,12.5,69.5,6.5,4.4,23.3,955,96,"Lunch",903
6843fa217fe66773fab33d0d,"Pasta","Grains",430,49.9,71.4,5.2,7.2,19.5,221,210,"Lunch",784
6843fa217fe66773fab33d0e,"Coffee","Beverages",98,35.3,45.7,36.8,3.3,15.8,225,59,"Lunch",435
6843fa217fe66773fab33d0f,"Cheese","Dairy",200,2.9,55.8,12.3,3,45.2,231,59,"Snack",116
6843fa217fe66773fab33d10,"Popcorn","Snacks",92,4.2,65.2,18.7,8.7,44.9,903,81,"Snack",434
6843fa217fe66773fab33d11,"Spinach","Vegetables",183,28.6,6.6,18.9,6.8,40.3,481,273,"Dinner",483
6843fa217fe66773fab33d12,"Apple","Fruits",573,45.9,77,8.9,3.5,12.6,429,159,"Breakfast",266
6843fa217fe66773fab33d13,"Tomato","Vegetables",366,29.1,30.3,3.8,0.4,43.5,777,84,"Lunch",506
6843fa217fe66773fab33d14,"Bread","Grains",51,44.2,41.8,44,6.8,23.1,340,189,"Dinner",560
6843fa217fe66773fab33d15,"Orange Juice","Beverages",295,35.1,79.5,4,2.5,46.2,906,255,"Lunch",104
6843fa217fe66773fab33d16,"Chips","Snacks",272,17.5,88.2,26.5,4.3,12.2,851,148,"Dinner",981
6843fa217fe66773fab33d17,"Water","Beverages",347,31.9,40.4,24.8,1.5,34.4,149,47,"Breakfast",929
6843fa217fe66773fab33d18,"Tomato","Vegetables",241,41.6,19,26.6,2.6,3.4,169,104,"Breakfast",707
6843fa217fe66773fab33d19,"Milk","Dairy",486,21.7,36.5,5.5,2.7,36.6,457,250,"Dinner",652
6843fa217fe66773fab33d1a,"Quinoa","Grains",466,26.9,44.7,30.2,8.6,10.6,992,13,"Lunch",780
6843fa217fe66773fab33d1b,"Orange","Fruits",370,27.2,75.6,6.8,2.5,37.2,830,182,"Breakfast",811
6843fa217fe66773fab33d1c,"Chocolate","Snacks",311,48.3,22.2,5.1,4.2,26.3,510,82,"Breakfast",588
6843fa217fe66773fab33d1d,"Beef Steak","Meat",415,25.9,28.9,40.5,5.7,1.3,674,204,"Snack",896
6843fa217fe66773fab33d1e,"Tomato","Vegetables",283,11,88.8,16.3,9.1,12.5,771,285,"Lunch",527
6843fa217fe66773fab33d1f,"Popcorn","Snacks",563,43.4,76.3,35.3,8.9,28.2,38,221,"Dinner",334
6843fa217fe66773fab33d20,"Orange","Fruits",503,4.6,66.6,43.9,1.9,39.7,836,203,"Snack",388
6843fa217fe66773fab33d21,"Chips","Snacks",488,28.3,43.1,25.1,2.3,48.2,790,184,"Dinner",138
6843fa217fe66773fab33d22,"Chocolate","Snacks",477,35.9,70.4,27.9,6.5,23.5,456,58,"Breakfast",472
6843fa217fe66773fab33d23,"Strawberry","Fruits",397,25.1,52.8,25.1,0.2,46.8,85,127,"Dinner",967
6843fa217fe66773fab33d24,"Salmon","Meat",539,37.1,89.3,47.9,1.7,43.2,516,195,"Breakfast",841
6843fa217fe66773fab33d25,"Quinoa","Grains",119,3.6,99.2,37.4,2.1,19.5,231,191,"Snack",831
6843fa217fe66773fab33d26,"Milkshake","Beverages",73,14.2,29.9,12.8,7.8,17.6,54,4,"Lunch",119
6843fa217fe66773fab33d27,"Spinach","Vegetables",339,28.5,16.6,18,5.6,40.5,98,245,"Lunch",951
6843fa217fe66773fab33d28,"Apple","Fruits",296,21.8,79.7,45.4,4.3,3.4,679,129,"Snack",164
6843fa217fe66773fab33d29,"Strawberry","Fruits",105,20.6,8,47.4,4.4,10.8,59,120,"Dinner",219
6843fa217fe66773fab33d2a,"Green Tea","Beverages",468,29.4,68.3,46,5.4,45.5,918,11,"Snack",208
6843fa217fe66773fab33d2b,"Chocolate","Snacks",281,12.9,86.7,36.9,7.2,0.1,690,56,"Breakfast",589
6843fa217fe66773fab33d2c,"Popcorn","Snacks",144,24.5,71.7,3.8,1.3,37.4,43,153,"Lunch",588
6843fa217fe66773fab33d2d,"Tomato","Vegetables",113,23.8,61,44.3,9,45,495,25,"Lunch",689
6843fa217fe66773fab33d2e,"Oats","Grains",85,18.1,77.3,21,9.4,46.2,601,225,"Lunch",454
6843fa217fe66773fab33d2f,"Chocolate","Snacks",186,33.9,50.5,26,4.9,15.1,485,177,"Dinner",534
6843fa217fe66773fab33d30,"Quinoa","Grains",419,1.8,96.4,4.5,5.2,36.4,257,256,"Lunch",915
6843fa217fe66773fab33d31,"Chicken Breast","Meat",186,25.4,57.3,14.9,0.9,14.3,809,183,"Lunch",830
6843fa217fe66773fab33d32,"Orange Juice","Beverages",193,33.8,41.3,14.8,5.9,29.7,965,104,"Dinner",968
6843fa217fe66773fab33d33,"Rice","Grains",207,7.9,63.9,33,1,22.2,281,125,"Dinner",978
6843fa217fe66773fab33d34,"Green Tea","Beverages",255,18.9,79.7,11.6,8.3,18.2,901,64,"Lunch",297
6843fa217fe66773fab33d35,"Pork Chop","Meat",183,4.3,47.9,40.8,1.6,40.4,9,20,"Lunch",817
6843fa217fe66773fab33d36,"Banana","Fruits",513,24.6,83.6,3.3,5.7,37.8,534,231,"Dinner",288
6843fa217fe66773fab33d37,"Potato","Vegetables",527,49.8,70.3,32.9,5.6,6.1,474,185,"Snack",709
6843fa217fe66773fab33d38,"Popcorn","Snacks",67,1.6,31.1,11.9,6.7,1,921,86,"Snack",909
6843fa217fe66773fab33d39,"Orange","Fruits",189,20.6,16.7,21.9,4.3,47.2,464,110,"Breakfast",486
6843fa217fe66773fab33d3a,"Rice","Grains",585,34.4,43.8,9.5,4.4,38,584,126,"Snack",791
6843fa217fe66773fab33d3b,"Green Tea","Beverages",285,38.3,79.8,46,6.2,22.7,335,21,"Dinner",192
6843fa217fe66773fab33d3c,"Paneer","Dairy",461,36.3,38.7,12.6,3.1,9,286,156,"Lunch",289
6843fa217fe66773fab33d3d,"Orange","Fruits",519,46.6,5.4,40.2,4.1,22.4,209,224,"Snack",908
6843fa217fe66773fab33d3e,"Oats","Grains",593,13.1,24.8,40.1,2.3,17.6,460,179,"Breakfast",717
6843fa217fe66773fab33d3f,"Milk","Dairy",237,38.9,36.1,39,4.6,1.8,434,212,"Snack",846
6843fa217fe66773fab33d40,"Eggs","Meat",189,33.8,41.9,26.3,9.8,6.7,666,50,"Lunch",582
6843fa217fe66773fab33d41,"Coffee","Beverages",541,14.6,62.2,47.6,2.2,12.1,319,185,"Breakfast",443
6843fa217fe66773fab33d42,"Apple","Fruits",301,36.9,18.2,18,2.5,31.3,807,48,"Dinner",847
6843fa217fe66773fab33d43,"Rice","Grains",60,8.8,69.8,32.5,7.3,18.7,92,200,"Lunch",337
6843fa217fe66773fab33d44,"Chicken Breast","Meat",518,18.6,18.4,6.6,9.7,33.2,492,234,"Dinner",447
6843fa217fe66773fab33d45,"Eggs","Meat",426,39.6,23.3,13.5,0.5,26.8,494,159,"Dinner",183
6843fa217fe66773fab33d46,"Spinach","Vegetables",323,36.7,58.4,37.6,4.9,36,236,292,"Breakfast",969
6843fa217fe66773fab33d47,"Milk","Dairy",460,4.8,62.4,1.2,6.5,35.7,247,289,"Breakfast",829
6843fa217fe66773fab33d48,"Banana","Fruits",558,6,8.4,32.9,0.7,39,108,37,"Breakfast",888
6843fa217fe66773fab33d49,"Milkshake","Beverages",260,34.7,81.6,5.7,0.8,20.2,463,157,"Dinner",396
6843fa217fe66773fab33d4a,"Tomato","Vegetables",74,10.2,94.3,8.1,6.3,33.2,363,9,"Breakfast",235
6843fa217fe66773fab33d4b,"Yogurt","Dairy",545,32.8,97.5,49.1,7.5,28.1,206,91,"Snack",896
6843fa217fe66773fab33d4c,"Cheese","Dairy",103,1.4,43.5,3.7,9.3,40.5,443,28,"Lunch",384
6843fa217fe66773fab33d4d,"Paneer","Dairy",256,35.8,59.9,23.8,2.2,36.8,284,80,"Dinner",461
6843fa217fe66773fab33d4e,"Grapes","Fruits",183,33.2,25.7,34.9,9.9,25.4,639,251,"Lunch",364
6843fa217fe66773fab33d4f,"Butter","Dairy",230,2.4,97,30.9,9.3,10.3,651,202,"Snack",723
6843fa217fe66773fab33d50,"Carrot","Vegetables",169,34.3,94.1,42.5,6.9,41.4,327,182,"Lunch",692
6843fa217fe66773fab33d51,"Orange","Fruits",73,42.8,94.2,10.9,5.9,33.3,71,27,"Breakfast",893
6843fa217fe66773fab33d52,"Carrot","Vegetables",336,11.6,26.4,48,0.2,16.1,761,233,"Breakfast",779
6843fa217fe66773fab33d53,"Paneer","Dairy",221,41.5,67.8,13.5,9.1,24.9,199,218,"Dinner",478
6843fa217fe66773fab33d54,"Paneer","Dairy",347,21.1,14.2,40.7,8.8,3.5,858,124,"Snack",979
6843fa217fe66773fab33d55,"Milk","Dairy",175,34.4,10.2,31.5,4.9,47.7,2,93,"Lunch",286
6843fa217fe66773fab33d56,"Butter","Dairy",386,25.2,10,25.1,6.7,43.9,598,68,"Breakfast",847
6843fa217fe66773fab33d57,"Orange","Fruits",373,10.4,37.4,3.3,8.7,5.3,237,127,"Dinner",310
6843fa217fe66773fab33d58,"Rice","Grains",160,49.2,56.9,31.8,1,10.6,509,39,"Breakfast",964
6843fa217fe66773fab33d59,"Water","Beverages",333,35.5,59.3,5.8,4.5,32,521,74,"Snack",582
6843fa217fe66773fab33d5a,"Nuts","Snacks",337,21.5,86.4,35.6,0.3,47.8,743,160,"Lunch",128
6843fa217fe66773fab33d5b,"Carrot","Vegetables",392,30.2,66.4,32,8.8,35.4,589,138,"Snack",278
6843fa217fe66773fab33d5c,"Carrot","Vegetables",330,6.7,26.9,31.5,9.1,13.4,115,167,"Breakfast",533
6843fa217fe66773fab33d5d,"Cheese","Dairy",469,45,91.5,6,4.7,38,810,215,"Breakfast",960
6843fa217fe66773fab33d5e,"Yogurt","Dairy",566,36.4,45.7,5.5,5.6,8.6,326,69,"Snack",397
6843fa217fe66773fab33d5f,"Orange","Fruits",139,19.6,40.1,5.5,9,32.1,372,68,"Snack",494
6843fa217fe66773fab33d60,"Pasta","Grains",151,11.6,35.6,17.9,4.1,20.8,10,69,"Lunch",481
6843fa217fe66773fab33d61,"Milkshake","Beverages",215,10.5,63.2,45.2,6.1,16.5,644,133,"Snack",868
6843fa217fe66773fab33d62,"Milk","Dairy",299,47.2,27.3,41.2,9.9,21.8,0,107,"Lunch",622
6843fa217fe66773fab33d63,"Chips","Snacks",399,22.5,59.5,11.6,8.4,20.8,362,97,"Lunch",282
6843fa217fe66773fab33d64,"Oats","Grains",368,23.4,40.8,2.1,3.5,30.1,605,300,"Snack",413
6843fa217fe66773fab33d65,"Cookies","Snacks",334,17,78.2,25.2,0.2,23.8,494,128,"Breakfast",817
6843fa217fe66773fab33d66,"Coffee","Beverages",87,24.8,83.7,48.8,5.1,2.9,697,270,"Snack",198
6843fa217fe66773fab33d67,"Tomato","Vegetables",415,42.1,38.6,25.2,8.5,18.7,834,124,"Dinner",786
6843fa217fe66773fab33d68,"Apple","Fruits",110,30.4,5.6,42.8,5,34.7,68,187,"Snack",697
6843fa217fe66773fab33d69,"Coffee","Beverages",265,38.4,17,18.4,7.6,18.2,792,35,"Breakfast",685
6843fa217fe66773fab33d6a,"Strawberry","Fruits",94,30.3,81.7,28.2,8.7,17.7,242,173,"Dinner",191
6843fa217fe66773fab33d6b,"Bread","Grains",586,19.6,21.8,7.2,5.3,14,14,66,"Lunch",509
6843fa217fe66773fab33d6c,"Green Tea","Beverages",178,19.1,71.4,29.2,2.9,48.5,573,173,"Snack",931
6843fa217fe66773fab33d6d,"Oats","Grains",500,12.1,61.6,17.5,4.7,21.9,648,50,"Dinner",755
6843fa217fe66773fab33d6e,"Potato","Vegetables",485,26.4,53.9,48.7,0.7,42.3,946,37,"Snack",748
6843fa217fe66773fab33d6f,"Potato","Vegetables",383,30.3,85.7,46.6,3.5,4.5,269,235,"Snack",520
6843fa217fe66773fab33d70,"Pasta","Grains",498,29.5,27.8,21.8,9.5,13,430,98,"Dinner",119
6843fa217fe66773fab33d71,"Rice","Grains",218,7.4,79.2,6.3,6.4,45.4,754,223,"Breakfast",553
6843fa217fe66773fab33d72,"Popcorn","Snacks",401,30.8,67.3,40.9,8.6,7,552,241,"Snack",968
6843fa217fe66773fab33d73,"Broccoli","Vegetables",501,36.5,6.2,24.3,5.8,14,383,37,"Dinner",812
6843fa217fe66773fab33d74,"Cookies","Snacks",514,46.6,93.5,38.1,1.1,35.9,508,39,"Dinner",380
6843fa217fe66773fab33d75,"Popcorn","Snacks",266,26.6,46.5,29.3,2.4,45.1,501,239,"Snack",921
6843fa217fe66773fab33d76,"Popcorn","Snacks",520,12.8,54.4,30.5,8.5,28.6,308,98,"Dinner",752
6843fa217fe66773fab33d77,"Eggs","Meat",395,42.7,27.5,46.9,4.1,32.3,633,156,"Lunch",188
6843fa217fe66773fab33d78,"Green Tea","Beverages",478,27.3,64.2,40.9,6.2,14.3,763,258,"Dinner",615
6843fa217fe66773fab33d79,"Bread","Grains",382,8.9,75,32.5,5.6,33.4,432,228,"Dinner",996
6843fa217fe66773fab33d7a,"Milkshake","Beverages",429,11.9,45.5,29.2,7.2,16.7,761,263,"Breakfast",524
6843fa217fe66773fab33d7b,"Water","Beverages",355,16.8,76.5,41.9,4.2,12.8,323,230,"Snack",689
6843fa217fe66773fab33d7c,"Eggs","Meat",103,14.8,7.7,20.8,6.4,38.6,516,213,"Dinner",409
6843fa217fe66773fab33d7d,"Butter","Dairy",364,19.7,78.4,31.5,5.3,45,101,65,"Lunch",337
6843fa217fe66773fab33d7e,"Cookies","Snacks",326,13.8,84.7,47.4,9.7,27.7,896,58,"Breakfast",531
6843fa217fe66773fab33d7f,"Yogurt","Dairy",242,34.3,56.7,8.9,4,22.1,508,270,"Breakfast",403
6843fa217fe66773fab33d80,"Butter","Dairy",497,25.2,27.7,27.4,0.1,25.3,21,274,"Breakfast",401
6843fa217fe66773fab33d81,"Eggs","Meat",358,39.8,97.1,3.9,2.2,39.2,392,259,"Lunch",493
6843fa217fe66773fab33d82,"Butter","Dairy",598,48.3,38.5,48,6.1,16.7,211,260,"Lunch",716
6843fa217fe66773fab33d83,"Beef Steak","Meat",433,39.3,39.7,9.7,9.7,2.4,875,115,"Dinner",516
6843fa217fe66773fab33d84,"Water","Beverages",318,17.4,35.3,48.8,4.1,28.1,670,34,"Lunch",225
6843fa217fe66773fab33d85,"Broccoli","Vegetables",169,15,32.3,27.3,9.5,6.6,512,224,"Dinner",801
6843fa217fe66773fab33d86,"Coffee","Beverages",200,35.3,50.5,48.9,1.6,15.1,537,232,"Lunch",365
6843fa217fe66773fab33d87,"Grapes","Fruits",144,20.4,63.3,6.1,8.1,43.3,101,46,"Snack",197
6843fa217fe66773fab33d88,"Milk","Dairy",454,5.5,78.5,47.8,3.3,26.4,837,202,"Dinner",917
6843fa217fe66773fab33d89,"Yogurt","Dairy",378,9.2,89.1,34.1,3.4,35.1,124,165,"Breakfast",534
6843fa217fe66773fab33d8a,"Chips","Snacks",251,24.3,88.5,26.4,5.8,19.9,208,33,"Dinner",947
6843fa217fe66773fab33d8b,"Cheese","Dairy",264,37.4,88.1,46,6.7,24.3,692,297,"Snack",452
6843fa217fe66773fab33d8c,"Quinoa","Grains",276,40.7,90.9,46.3,1.9,49.1,984,50,"Breakfast",451
6843fa217fe66773fab33d8d,"Salmon","Meat",469,38.3,96.4,10.7,3.6,30.2,39,6,"Snack",744
6843fa217fe66773fab33d8e,"Grapes","Fruits",168,1.3,89.4,27.3,8.7,25.2,212,262,"Snack",785
6843fa217fe66773fab33d8f,"Salmon","Meat",429,34.7,38.5,30,8.6,0.6,690,239,"Lunch",849
6843fa217fe66773fab33d90,"Potato","Vegetables",217,17.3,44.1,19.4,8.7,7.4,637,200,"Lunch",767
6843fa217fe66773fab33d91,"Grapes","Fruits",453,15.9,23.2,7.2,4.1,36,324,273,"Lunch",509
6843fa217fe66773fab33d92,"Spinach","Vegetables",118,35,69,38.9,6.6,19.1,668,71,"Breakfast",108
6843fa217fe66773fab33d93,"Tomato","Vegetables",147,12.4,23.4,42.3,2.9,32.2,756,215,"Breakfast",317
6843fa217fe66773fab33d94,"Rice","Grains",529,29.7,41.2,34.3,8.3,22.9,674,174,"Breakfast",115
6843fa217fe66773fab33d95,"Cheese","Dairy",249,17.2,65,14.5,3.5,24.3,157,246,"Dinner",791
6843fa217fe66773fab33d96,"Eggs","Meat",125,35.9,22,47.9,2.7,21.1,212,189,"Breakfast",884
6843fa217fe66773fab33d97,"Tomato","Vegetables",483,40.4,62.4,47.1,0.1,10.9,346,271,"Snack",550
6843fa217fe66773fab33d98,"Salmon","Meat",64,13.6,76.2,18,3.2,40.4,351,219,"Breakfast",790
6843fa217fe66773fab33d99,"Bread","Grains",586,30,37,30,0,31.7,494,149,"Breakfast",725
6843fa217fe66773fab33d9a,"Quinoa","Grains",331,9.1,75.7,16.1,1.9,21.7,190,0,"Snack",243
6843fa217fe66773fab33d9b,"Strawberry","Fruits",202,48,12.4,42.8,8.3,3.5,325,171,"Dinner",490
6843fa217fe66773fab33d9c,"Quinoa","Grains",156,43.7,40.7,42.7,9.6,34.9,108,143,"Dinner",143
6843fa217fe66773fab33d9d,"Orange Juice","Beverages",441,23.6,70.2,10,5.5,32.6,767,158,"Dinner",575
6843fa217fe66773fab33d9e,"Apple","Fruits",564,49.3,22.7,3.5,9.3,9.3,1000,164,"Dinner",593
6843fa217fe66773fab33d9f,"Salmon","Meat",309,3.3,37.3,3,5.3,43.7,988,180,"Snack",611
6843fa217fe66773fab33da0,"Oats","Grains",261,35.4,31.8,3.4,9.5,41.1,265,233,"Breakfast",199
6843fa217fe66773fab33da1,"Eggs","Meat",500,9.2,19.6,21.3,4.7,23.2,921,8,"Snack",141
6843fa217fe66773fab33da2,"Potato","Vegetables",282,37,55.1,5.7,9,18.9,455,241,"Snack",400
6843fa217fe66773fab33da3,"Potato","Vegetables",335,26.2,53.7,32.5,1.4,43.9,776,122,"Snack",582
6843fa217fe66773fab33da4,"Broccoli","Vegetables",177,14.2,83.1,13.4,2.7,7.5,791,29,"Breakfast",526
6843fa217fe66773fab33da5,"Chicken Breast","Meat",327,46,11.2,28.8,2.2,27.9,291,217,"Breakfast",892
6843fa217fe66773fab33da6,"Oats","Grains",372,28.4,79.1,35.9,9.1,48.3,359,107,"Lunch",840
6843fa217fe66773fab33da7,"Cookies","Snacks",76,9.6,85,16.3,0.2,31.3,235,55,"Lunch",642
6843fa217fe66773fab33da8,"Tomato","Vegetables",85,47.2,52.5,31.3,5.8,27,3,130,"Breakfast",292
6843fa217fe66773fab33da9,"Orange Juice","Beverages",398,1.1,52.3,32.5,5.5,20.2,923,259,"Lunch",978
6843fa217fe66773fab33daa,"Paneer","Dairy",279,4.4,82.2,5.7,2.1,40.5,599,16,"Snack",729
6843fa217fe66773fab33dab,"Cheese","Dairy",509,23.2,94.1,38.4,3.5,44.3,804,7,"Lunch",900
6843fa217fe66773fab33dac,"Chicken Breast","Meat",440,50,87.3,45.3,5.3,13.2,256,58,"Lunch",425
6843fa217fe66773fab33dad,"Broccoli","Vegetables",150,42,18.1,39.5,6.2,11.9,424,93,"Dinner",399
6843fa217fe66773fab33dae,"Paneer","Dairy",450,35.8,93.1,29.7,5.2,22.8,869,274,"Snack",202
6843fa217fe66773fab33daf,"Broccoli","Vegetables",430,2.3,30,26,1.3,30.8,345,277,"Dinner",831
6843fa217fe66773fab33db0,"Quinoa","Grains",438,17.5,65.3,15.3,0.6,21.3,118,188,"Dinner",404
6843fa217fe66773fab33db1,"Coffee","Beverages",314,10.9,90.8,11.4,6.5,4.7,445,179,"Lunch",576
6843fa217fe66773fab33db2,"Apple","Fruits",341,17.2,42.1,49.9,9.4,47.4,267,213,"Lunch",217
6843fa217fe66773fab33db3,"Quinoa","Grains",523,14,30.4,42,5.7,26.5,433,142,"Dinner",606
6843fa217fe66773fab33db4,"Eggs","Meat",217,31.2,35.8,49.1,4.7,40,976,108,"Dinner",792
6843fa217fe66773fab33db5,"Pasta","Grains",97,7.2,34.1,6.9,7,24.5,992,129,"Snack",150
6843fa217fe66773fab33db6,"Nuts","Snacks",417,18.2,82.8,39,10,21.6,66,230,"Dinner",708
6843fa217fe66773fab33db7,"Milkshake","Beverages",538,9.8,5.6,37.2,8.1,47.8,273,114,"Breakfast",127
6843fa217fe66773fab33db8,"Pork Chop","Meat",290,10.3,69.2,22.4,6.6,48.6,716,180,"Breakfast",704
6843fa217fe66773fab33db9,"Paneer","Dairy",428,26.5,58.1,13.9,3.2,31.1,16,280,"Lunch",835
6843fa217fe66773fab33dba,"Strawberry","Fruits",521,37.5,17.8,2.4,5,48.5,441,132,"Lunch",479
6843fa217fe66773fab33dbb,"Banana","Fruits",176,47.9,60,5.6,5.5,31.1,464,274,"Dinner",367
6843fa217fe66773fab33dbc,"Apple","Fruits",547,44.3,97.1,23.2,6.6,31.8,212,32,"Dinner",166
6843fa217fe66773fab33dbd,"Eggs","Meat",455,23,14,16.3,4.1,34.9,936,235,"Lunch",219
6843fa217fe66773fab33dbe,"Butter","Dairy",469,38.1,26.2,14.4,6.5,28.5,21,189,"Lunch",447
6843fa217fe66773fab33dbf,"Paneer","Dairy",237,21.6,20.8,48.2,5.6,38.6,294,78,"Breakfast",787
6843fa217fe66773fab33dc0,"Rice","Grains",493,26.7,5.3,33.5,6.5,5.2,400,122,"Snack",810
6843fa217fe66773fab33dc1,"Apple","Fruits",279,9.9,78.4,28.7,0.5,40.7,507,96,"Lunch",375
6843fa217fe66773fab33dc2,"Chocolate","Snacks",217,37.3,86.6,23.3,2.7,23.1,707,280,"Dinner",776
6843fa217fe66773fab33dc3,"Nuts","Snacks",53,14.7,95.7,18.3,7.8,25,748,246,"Lunch",319
6843fa217fe66773fab33dc4,"Cookies","Snacks",535,44.6,58.9,30.2,7.1,42.3,721,295,"Breakfast",686
6843fa217fe66773fab33dc5,"Paneer","Dairy",144,45.7,19,48.5,6.9,18.2,460,32,"Snack",201
6843fa217fe66773fab33dc6,"Cheese","Dairy",450,8.5,45.2,49.3,1.2,44,182,61,"Lunch",717
6843fa217fe66773fab33dc7,"Chocolate","Snacks",381,23.6,94.1,35.1,3.1,32.3,162,185,"Lunch",603
